NODEID,Lon,Lat
88394,-73.88374278,40.67829891
88395,-73.88417916,40.67803084
88396,-73.88505811,40.67777383
88397,-73.88450156,40.67806748
88398,-73.88530174,40.67783795
88399,-73.73340117,40.74423838
88400,-73.8543945,40.72741643
88401,-73.7339137,40.74461665
88402,-73.85477179,40.72755283
88403,-73.92005098,40.61138791
88404,-73.85495588,40.72749819
88405,-73.73270321,40.74385434
88406,-73.92001662,40.6113488
88407,-73.73244515,40.74383225
88408,-73.85519139,40.72727839
88410,-73.83595616,40.74480869
88413,-73.92298228,40.61009782
88414,-73.92276686,40.61022665
88416,-73.92527246,40.61209539
88417,-73.85579041,40.72772535
88418,-73.73226918,40.74381896
88419,-73.85583144,40.72793896
88420,-73.85588927,40.72754878
88421,-73.73241695,40.74369458
88422,-73.85640732,40.72773913
88423,-73.85672865,40.72808151
88424,-73.85687184,40.7279095
88425,-73.73223459,40.74371888
88426,-73.97560867,40.71685625
88427,-73.88200649,40.65306195
88428,-73.88141998,40.65334718
88429,-73.85775003,40.7284456
88430,-73.85852345,40.7285048
88431,-73.85891012,40.72886202
88432,-73.85878709,40.72902592
88433,-73.85980269,40.72896725
88434,-74.01209136,40.70159131
88435,-74.00925041,40.70222827
88436,-73.84012575,40.66741646
88437,-74.01103133,40.70156112
88438,-74.00998302,40.70180702
88439,-74.00943397,40.70196996
88440,-73.96775938,40.57840416
88441,-74.00781402,40.70289194
88442,-73.85762924,40.72860692
88443,-73.93622619,40.82031633
88444,-73.83891641,40.66692292
88445,-73.86011505,40.72952202
88446,-73.93636595,40.82037594
88449,-73.93665186,40.8197389
88450,-73.86096745,40.72940202
88452,-73.74169342,40.68849539
88453,-73.741603,40.68857424
88454,-73.92378117,40.67711644
88455,-73.93800646,40.81786676
88456,-73.86125629,40.72993908
88457,-73.92379679,40.67695951
88458,-73.93845854,40.81724905
88459,-73.92283005,40.6769056
88460,-73.92281525,40.67706771
88461,-74.23427014,40.52795121
88462,-73.86157217,40.72963031
88463,-74.23427605,40.52788137
88464,-74.23023821,40.52771156
88465,-73.94125699,40.81340401
88466,-73.86165604,40.73007742
88467,-73.92181539,40.67701839
88468,-73.86137701,40.72984089
88469,-73.94173487,40.81278501
88470,-74.2286551,40.5276101
88471,-73.96826271,40.57623237
88472,-74.22696823,40.52813724
88473,-74.22688646,40.52808097
88474,-73.96883288,40.57625732
88475,-73.92094548,40.67679979
88476,-73.92093961,40.67697439
88477,-73.86176937,40.72991979
88478,-74.22656874,40.5284923
88479,-73.92012242,40.67675307
88480,-73.92011378,40.67693292
88481,-73.92520284,40.61236778
88482,-73.9690378,40.57530862
88483,-74.22481093,40.53229001
88484,-73.91922815,40.67688919
88485,-73.86257095,40.72999594
88486,-73.86287309,40.73032386
88487,-73.92631599,40.61343968
88488,-73.86279891,40.73048701
88489,-74.22564949,40.5298929
88490,-74.22505459,40.53121809
88491,-73.95253187,40.79826974
88492,-73.91829777,40.67683234
88493,-73.9183138,40.67665563
88494,-73.95246272,40.7983567
88495,-73.91739998,40.67660701
88496,-73.92531005,40.6123044
88497,-73.82858237,40.63122025
88498,-73.82874816,40.63120749
88499,-73.86636075,40.7313852
88500,-73.95265974,40.79810829
88501,-73.95239685,40.79830697
88502,-73.95232804,40.79827966
88503,-74.22490819,40.53230966
88504,-74.22516191,40.53123134
88505,-73.95253625,40.79804106
88506,-73.82580324,40.62117262
88507,-73.83563032,40.74517892
88508,-73.82587688,40.62116462
88509,-73.83573151,40.74521811
88510,-73.91555507,40.67650798
88511,-74.22484798,40.53207801
88512,-74.22491997,40.53200167
88513,-73.91002104,40.67621327
88514,-73.86589036,40.73137867
88515,-73.86574601,40.73153899
88516,-73.8371455,40.74336449
88517,-73.86603377,40.73122959
88518,-73.83731749,40.74334533
88519,-73.87754236,40.654653
88520,-73.83724356,40.74343534
88521,-73.90799603,40.67627395
88522,-73.83722333,40.74331476
88523,-73.94823395,40.58374202
88524,-73.94823075,40.5836766
88525,-73.94819404,40.58359598
88526,-73.83724845,40.74302899
88527,-73.83690205,40.74235838
88528,-73.90808364,40.67624073
88529,-73.94566904,40.58379882
88530,-73.91117819,40.6447935
88531,-73.9112351,40.64486203
88532,-73.94486127,40.58374837
88533,-73.94201816,40.58364956
88534,-73.82372307,40.61733269
88535,-73.90802199,40.676068
88536,-73.87911254,40.65505072
88537,-73.82379812,40.6172985
88538,-73.90800395,40.67621227
88539,-73.82365024,40.61736628
88540,-73.91306254,40.64422484
88541,-73.8665027,40.73193842
88542,-73.86863124,40.65778517
88543,-73.90809662,40.67612516
88544,-73.94070901,40.58374902
88545,-73.92110619,40.65446142
88546,-74.00359544,40.67914096
88547,-74.00294835,40.67842227
88548,-73.73351455,40.68547175
88549,-73.73363301,40.68550654
88550,-73.73359426,40.68558106
88551,-73.7334817,40.68554627
88552,-73.82095732,40.5961435
88553,-73.90714543,40.67624117
88554,-73.90715262,40.67617201
88555,-74.23486572,40.52382199
88556,-74.23478095,40.523815
88557,-73.90612118,40.67610921
88558,-73.9061386,40.67596421
88559,-73.86593572,40.65889551
88560,-73.93978098,40.58378699
88561,-73.86724341,40.731954
88562,-74.22961666,40.52462938
88563,-74.22961978,40.52453683
88564,-74.2304424,40.52455781
88565,-73.9071602,40.67602608
88566,-73.9387296,40.58382741
88567,-74.23247303,40.52464499
88568,-73.90522656,40.67613999
88569,-73.92110357,40.65442081
88570,-73.90523317,40.67606122
88571,-73.92152907,40.65442141
88572,-73.91448115,40.64338188
88573,-73.91467777,40.64311677
88574,-73.93745098,40.58387182
88575,-73.9369266,40.58389509
88576,-73.93679643,40.5839002
88577,-73.90394382,40.67580509
88578,-73.90524398,40.67591721
88579,-73.92146882,40.65434201
88580,-73.90438656,40.67586054
88581,-73.90436466,40.67610154
88582,-73.9043733,40.6760143
88583,-73.73380062,40.68521815
88584,-73.91522285,40.64289577
88585,-73.9156344,40.64251602
88586,-73.91596525,40.642415
88587,-73.86771759,40.73275287
88588,-73.91745244,40.64155993
88589,-73.9040264,40.67598846
88590,-74.23229795,40.524635
88591,-73.90404293,40.67607517
88592,-73.73391725,40.6850195
88593,-74.23343135,40.52477314
88594,-74.23473517,40.52403806
88595,-74.00278556,40.6779091
88596,-74.00305745,40.6785442
88597,-73.86705006,40.66036674
88598,-73.73402683,40.68480032
88599,-73.92142663,40.65428315
88600,-73.73389792,40.68476705
88601,-73.92026062,40.65424975
88602,-74.18487519,40.55362318
88603,-73.91819795,40.64110999
88604,-73.90346878,40.67574418
88605,-74.18479978,40.55357978
88606,-73.86482736,40.65720158
88607,-73.92108956,40.65427201
88608,-73.92045287,40.63964025
88609,-73.93587,40.58392117
88610,-73.90345934,40.676035
88611,-73.92059322,40.65454773
88612,-73.92133702,40.63909039
88613,-73.91933331,40.65451032
88614,-73.91897935,40.65420187
88615,-73.93578138,40.58407889
88616,-73.92222024,40.63852539
88617,-73.86313697,40.65557299
88618,-73.863057,40.65567102
88619,-74.18215728,40.55630199
88620,-74.18190145,40.5563055
88621,-73.92404189,40.63746933
88622,-73.93546402,40.58408997
88623,-74.18167721,40.55680568
88624,-74.18117337,40.55733616
88625,-74.18076545,40.55772472
88626,-73.9249516,40.63705299
88627,-73.93442065,40.58398242
88628,-73.9034638,40.67592789
88629,-74.18061628,40.55763754
88630,-73.93441988,40.58412089
88631,-73.86186627,40.65517723
88632,-74.18082297,40.55758603
88633,-73.93321505,40.58416498
88634,-73.93342807,40.58415854
88635,-73.93320158,40.58403075
88636,-73.92019016,40.6543927
88637,-73.91964605,40.65437211
88638,-73.87168974,40.66644315
88639,-73.87062063,40.66501572
88640,-73.86960413,40.66361865
88641,-73.9312241,40.58436755
88642,-73.86949401,40.66365386
88643,-74.20052123,40.55094671
88644,-74.20049454,40.55084953
88645,-74.20087597,40.55076196
88646,-73.87051489,40.66503517
88647,-73.9028545,40.67594921
88648,-73.75407541,40.71390469
88649,-73.87155718,40.66644591
88650,-73.91968896,40.65451944
88651,-73.90286756,40.67585949
88652,-73.90289114,40.67578134
88653,-73.75365249,40.71297673
88654,-73.75351936,40.71300476
88655,-73.89613115,40.6466555
88656,-73.89606215,40.64658101
88657,-73.89546106,40.64709426
88658,-73.90265858,40.67591221
88659,-74.00299484,40.67839509
88660,-73.90266994,40.6758411
88661,-73.76626,40.726265
88662,-73.90279746,40.67575749
88663,-73.90257716,40.67583171
88664,-74.00163402,40.6765508
88665,-73.90245583,40.67588205
88666,-74.00976339,40.70198873
88667,-74.00979349,40.70203166
88668,-73.8940261,40.64801351
88669,-74.00974244,40.70195798
88670,-73.90237847,40.67586958
88671,-73.89331602,40.64846795
88672,-74.00938128,40.70219613
88673,-73.77455067,40.7408151
88674,-74.00923177,40.7022016
88675,-74.00452987,40.70512348
88676,-73.86736332,40.73273241
88677,-73.85977013,40.7098291
88678,-73.94067254,40.59368483
88679,-73.94050155,40.59370586
88680,-73.85967973,40.70923635
88681,-73.93930762,40.58692668
88682,-73.93923339,40.58693558
88683,-73.93937411,40.58692155
88684,-73.93919697,40.58628192
88685,-73.93925697,40.58627496
88686,-73.88625522,40.65271982
88687,-73.88632862,40.65281872
88688,-73.88637374,40.6527344
88689,-73.84691903,40.72274908
88690,-73.88621117,40.65280058
88691,-73.93896692,40.58507006
88692,-73.84672735,40.7228705
88693,-73.9389709,40.58480256
88694,-73.85958988,40.7084664
88695,-73.93890126,40.58435472
88696,-73.85948151,40.70766648
88697,-74.01266196,40.70130198
88698,-73.85931837,40.70678762
88699,-73.8193345,40.58931326
88700,-73.85940124,40.70708717
88701,-73.93872236,40.58421803
88702,-73.85900674,40.70616374
88703,-73.88462095,40.65340899
88704,-73.79943586,40.69916818
88705,-73.88808701,40.63247602
88706,-73.86778351,40.73246609
88707,-73.88701204,40.63149465
88708,-73.86805004,40.73258375
88709,-73.85401398,40.69984583
88710,-74.07585501,40.63585897
88711,-74.07574698,40.63588999
88712,-74.07541296,40.63520897
88713,-74.07509676,40.63416236
88714,-73.87856791,40.6560656
88715,-73.79863861,40.69967088
88716,-73.89935096,40.62748202
88717,-74.00144743,40.70707269
88718,-74.00138409,40.70699309
88719,-74.00106991,40.70722381
88720,-74.07523799,40.642335
88721,-74.00102867,40.70717924
88722,-73.9994659,40.70806497
88724,-73.81775265,40.58827688
88725,-73.84441097,40.68008063
88726,-73.99871649,40.70843235
88727,-73.99815816,40.70866195
88728,-73.99708772,40.70898909
88729,-73.99604446,40.70904789
88730,-73.8780831,40.65620964
88731,-73.79926525,40.69926937
88732,-73.98055429,40.71080672
88733,-73.98007011,40.71092331
88734,-73.98004493,40.7108702
88735,-73.97963091,40.71097067
88737,-73.87402346,40.65794169
88738,-73.84185391,40.66720628
88739,-73.84171452,40.66702119
88740,-73.81760548,40.58826724
88741,-74.18477702,40.60210302
88742,-73.81770045,40.58821523
88743,-73.87320803,40.65829995
88744,-73.84197789,40.66721758
88745,-73.87238606,40.65865825
88746,-73.87157671,40.65900184
88747,-73.97559486,40.71636947
88749,-73.84218169,40.66590608
88750,-73.84243451,40.66588481
88751,-73.81892154,40.58766823
88752,-73.84160471,40.66614566
88753,-74.18042966,40.60618567
88754,-73.84170012,40.66611286
88755,-74.182528,40.60424903
88756,-74.17824846,40.60888969
88757,-73.8707501,40.65935773
88758,-73.86993598,40.65970798
88759,-73.86911457,40.66005734
88760,-74.17292248,40.61565046
88761,-74.18049943,40.60620994
88762,-74.18036672,40.60616575
88763,-73.86818677,40.66026796
88764,-74.17851354,40.60857248
88765,-74.17705454,40.61053264
88766,-74.17494397,40.61321297
88767,-73.79952219,40.6992433
88768,-74.17297752,40.61568283
88769,-74.17157298,40.61713359
88770,-73.7994756,40.69920333
88771,-74.16930726,40.62047872
88772,-73.86732779,40.66036992
88773,-73.82007331,40.58694278
88774,-73.86736144,40.66046555
88775,-74.15665681,40.62884579
88776,-73.84205227,40.66489975
88777,-73.84130203,40.6645315
88778,-74.1564926,40.62953662
88779,-74.15651594,40.63136795
88780,-74.156326,40.63248895
88781,-73.83665112,40.64587829
88782,-74.10824992,40.63699237
88783,-74.10798056,40.63561361
88784,-74.10813409,40.6370091
88785,-74.10785347,40.63563291
88786,-73.79760073,40.70017677
88787,-73.82887629,40.58428465
88788,-73.83229081,40.63788036
88789,-73.82882266,40.58416159
88790,-74.00232277,40.70658575
88791,-73.82322805,40.58593403
88792,-73.97645402,40.71494852
88793,-73.83215866,40.63794224
88794,-73.83091778,40.63614937
88795,-73.7975713,40.70012301
88796,-73.83077877,40.63620482
88797,-73.82256199,40.58614101
88798,-73.82407455,40.58567507
88799,-73.89057897,40.658397
88800,-73.86819943,40.73258539
88801,-73.79353212,40.70174598
88802,-74.11095616,40.62740057
88803,-73.89057909,40.65852051
88804,-73.86845204,40.73271338
88805,-73.97496156,40.71896274
88806,-74.113806,40.62706283
88807,-73.97485265,40.7189037
88808,-74.11424809,40.62694826
88809,-73.86885541,40.73290952
88810,-74.11527553,40.62688906
88811,-74.11524317,40.62682657
88812,-73.9748592,40.71885548
88813,-73.8695329,40.73327014
88814,-73.86904113,40.73284735
88815,-73.89042595,40.65846499
88816,-73.86860949,40.73265318
88817,-73.97473212,40.72126066
88818,-73.83090237,40.58387809
88819,-74.1109502,40.62734025
88820,-74.1005497,40.63112155
88821,-74.10042067,40.63113253
88822,-74.10006955,40.62854998
88823,-74.09994151,40.6285668
88824,-73.8683523,40.73252719
88825,-74.077896,40.62685602
88826,-73.88377456,40.64955832
88827,-74.07797924,40.62688282
88828,-73.97430866,40.72286225
88829,-73.8834216,40.64944961
88830,-73.88235398,40.64847695
88831,-73.88066977,40.64696511
88832,-73.87994861,40.64610526
88833,-73.89860604,40.62798003
88834,-73.89786103,40.62845397
88835,-73.897148,40.62891696
88836,-73.89642904,40.62937296
88837,-73.89571599,40.62984999
88838,-73.894158,40.63083494
88839,-73.89344697,40.63129495
88840,-73.89224728,40.63224797
88841,-73.89218345,40.63228773
88842,-73.91802223,40.65448292
88843,-73.89208662,40.63218593
88844,-73.91783364,40.65416205
88845,-73.91768764,40.65415629
88846,-73.88964052,40.63375317
88847,-73.8309471,40.58397925
88848,-73.97328085,40.57482148
88849,-73.88877396,40.63432596
88850,-73.88802803,40.63479794
88851,-73.91735077,40.65446603
88852,-73.83460506,40.58296701
88853,-73.91678245,40.65444356
88854,-73.83633067,40.58233121
88855,-73.88729721,40.63525803
88856,-73.91640635,40.65410453
88857,-73.88659598,40.63571094
88858,-73.82145637,40.61465887
88859,-73.83636691,40.5823981
88860,-73.82152281,40.61462381
88861,-73.88513996,40.63667178
88862,-73.83631048,40.58229155
88863,-73.91550963,40.65438698
88864,-73.88438347,40.63714515
88865,-73.91513161,40.65406288
88866,-73.82138162,40.61469873
88867,-73.88366271,40.63763199
88868,-73.9159041,40.65424509
88869,-73.88162047,40.63909342
88870,-73.97329132,40.57470471
88871,-73.81985796,40.61250097
88872,-73.96944683,40.57480966
88873,-73.8811667,40.63920965
88874,-73.91396031,40.65433995
88875,-73.91481654,40.65436594
88876,-73.81948109,40.6121748
88877,-73.88150948,40.638993
88878,-73.88130789,40.63931549
88879,-73.91482283,40.65420564
88880,-73.88116901,40.6393196
88881,-73.91374177,40.65401174
88882,-73.91481406,40.6540512
88883,-73.92191665,40.6387196
88884,-73.91357727,40.65400148
88885,-73.92109709,40.63923961
88886,-73.83816217,40.58173783
88887,-73.83820998,40.58183263
88888,-73.83833062,40.58165789
88889,-73.83819387,40.58167732
88890,-73.78979865,40.70299936
88891,-73.78973912,40.70294843
88892,-73.79001511,40.70290916
88893,-73.79166041,40.702291
88894,-73.81909899,40.61129596
88895,-73.99578532,40.66579603
88896,-73.91214167,40.65396649
88897,-73.81909639,40.60996957
88898,-73.91253567,40.65430063
88899,-73.81895256,40.60970409
88900,-73.81912396,40.60958198
88901,-73.9127424,40.65414524
88902,-73.91286165,40.65430935
88903,-73.81939297,40.60779095
88904,-73.99523909,40.66635162
88905,-73.81964448,40.60510636
88906,-73.81985915,40.60371707
88907,-73.86220645,40.57633826
88908,-73.82008288,40.60233376
88909,-73.91296046,40.64413531
88910,-73.91105779,40.6543159
88911,-73.82028428,40.60093433
88912,-73.91084331,40.6541025
88913,-73.86214038,40.57627088
88914,-73.87829206,40.64482694
88915,-73.78977597,40.70297886
88916,-73.82050417,40.59955185
88917,-73.87658637,40.64404443
88918,-73.876267,40.64328182
88919,-73.92988873,40.71441642
88920,-73.87623215,40.64334656
88921,-73.86813616,40.73269793
88922,-73.82087491,40.59615246
88923,-73.92990127,40.7143336
88924,-73.92943827,40.71427177
88925,-73.97339291,40.7241222
88926,-73.86272693,40.57582491
88927,-73.86822409,40.73267139
88928,-73.86831175,40.73264215
88929,-73.97327371,40.72407196
88930,-73.82065844,40.59527145
88931,-73.86328131,40.57533409
88932,-73.86846485,40.73258207
88933,-73.82481726,40.7395736
88934,-73.8689841,40.73241531
88935,-73.82532708,40.73510179
88936,-73.86336804,40.57527169
88937,-73.97208484,40.72606225
88938,-73.94755079,40.72354355
88939,-73.82539322,40.73404824
88940,-73.94742509,40.72349524
88941,-73.82039567,40.59428972
88942,-73.90977962,40.65446625
88943,-73.86344346,40.5753469
88944,-73.90970014,40.65415295
88945,-73.91008963,40.65432284
88946,-73.81980955,40.59218189
88947,-73.82546253,40.73364066
88948,-73.82533634,40.73365455
88949,-73.80310601,40.74719898
88950,-73.90881115,40.65461046
88951,-73.90873086,40.65430344
88952,-73.82521149,40.73366524
88953,-73.80341802,40.74643101
88954,-73.86333069,40.57538325
88955,-73.9246943,40.71391231
88956,-73.8043296,40.74414674
88957,-73.90780157,40.65443895
88958,-73.92469659,40.71404462
88959,-73.86335694,40.57540923
88960,-73.8042108,40.74413768
88961,-73.97197685,40.72683036
88962,-73.97185671,40.72675869
88963,-73.80450298,40.74037999
88964,-73.97169994,40.7278239
88965,-73.80494641,40.73493933
88966,-73.8253705,40.73325189
88967,-73.86874535,40.7329414
88968,-73.8680379,40.73293882
88969,-73.86821963,40.73288148
88970,-73.90696561,40.65489206
88971,-73.90687003,40.6545811
88972,-73.90788699,40.65475061
88973,-73.7886614,40.70006908
88974,-73.90511103,40.65516602
88975,-73.92892663,40.81489792
88976,-73.92877696,40.81485701
88977,-73.99662663,40.66537646
88978,-73.90418186,40.65530366
88979,-73.903161,40.65523901
88980,-73.86839812,40.73282012
88981,-73.9032204,40.65546434
88982,-73.99612774,40.66572071
88983,-73.86844599,40.73280525
88984,-73.86847923,40.73279414
88985,-73.92669586,40.82005406
88986,-73.90313142,40.65515478
88987,-73.9716327,40.72855072
88988,-73.92655083,40.82000475
88989,-73.99622056,40.66567195
88990,-73.92629438,40.82051376
88991,-73.86856264,40.73276716
88992,-73.86873376,40.73270908
88993,-73.90503221,40.65485115
88994,-73.90556273,40.65493791
88995,-73.90606783,40.65486385
88996,-73.82502223,40.73258488
88997,-73.92632878,40.82060451
88998,-73.78570779,40.69793815
88999,-73.92637451,40.8206464
89000,-73.92619931,40.8207629
89001,-73.90409657,40.65498946
89002,-73.90446144,40.65509954
89003,-73.8691123,40.73257985
89004,-73.90442586,40.65494078
89005,-73.81897508,40.58764406
89006,-73.870306,40.73218612
89007,-73.78343102,40.696617
89008,-73.87105968,40.73195279
89009,-73.81934983,40.58732252
89010,-73.97341701,40.73096342
89011,-73.95255528,40.73885768
89012,-73.78462079,40.69729191
89013,-73.92582887,40.82123428
89014,-73.92150933,40.6545954
89015,-73.92111053,40.65457465
89016,-73.92178184,40.65522117
89017,-73.92537222,40.82160252
89018,-73.91710818,40.67072213
89019,-73.91685973,40.67070855
89020,-73.95268041,40.73538427
89021,-73.90862421,40.65447859
89022,-73.85942835,40.73578873
89023,-73.91490141,40.6714956
89024,-73.78100605,40.69380701
89025,-73.90234933,40.65594989
89026,-73.92546099,40.82164728
89027,-73.90231956,40.65584255
89028,-73.92454493,40.82350079
89029,-73.9113919,40.67308967
89030,-73.99636558,40.66557571
89031,-73.99663504,40.66512095
89032,-73.91124686,40.67300087
89033,-73.9243131,40.8239941
89034,-73.91114683,40.67307234
89035,-73.90820735,40.6752934
89036,-73.97208131,40.72975383
89037,-73.92424938,40.82396924
89038,-73.90789974,40.67816984
89039,-73.77725784,40.68907192
89040,-73.95289311,40.73750728
89041,-73.77733079,40.68904173
89042,-73.77718255,40.68910378
89043,-73.92439007,40.82402003
89044,-73.97355965,40.73091545
89045,-73.90629472,40.67931071
89046,-73.97467012,40.73425263
89047,-73.81746262,40.58735402
89048,-73.7757374,40.68755721
89049,-73.90541417,40.67999264
89050,-73.95292356,40.73893494
89051,-73.92314317,40.82612239
89052,-73.99594196,40.66711995
89053,-73.97460228,40.73427708
89054,-73.99590458,40.66645781
89055,-73.92273725,40.82671825
89056,-73.95285719,40.73536761
89057,-73.90536912,40.68002914
89058,-73.99621549,40.66843172
89059,-73.99607913,40.66574463
89061,-73.92246578,40.8269211
89063,-73.90405621,40.68139461
89064,-73.92205003,40.82766035
89065,-73.92241599,40.82778539
89066,-73.99609969,40.66570414
89067,-73.99627684,40.66535429
89068,-73.92201516,40.82849512
89069,-73.92156517,40.82854339
89070,-73.86596528,40.65893541
89071,-73.92121167,40.82918912
89072,-73.92099588,40.82956883
89073,-73.92135632,40.8296911
89074,-73.73571726,40.68613428
89075,-73.9202704,40.8308426
89076,-73.9206433,40.8309788
89077,-73.97394786,40.7381237
89078,-73.99708733,40.66451822
89079,-73.99702034,40.66445593
89080,-73.97297549,40.7395746
89081,-73.97312777,40.73961242
89082,-73.97279345,40.74055836
89083,-73.97268083,40.7405456
89084,-73.73730704,40.68669898
89085,-73.73734197,40.68662297
89086,-73.74270013,40.69015831
89087,-73.74282613,40.69012348
89088,-73.74738103,40.69886999
89089,-73.74797902,40.70025548
89090,-73.97262011,40.74196743
89091,-73.74889837,40.70227866
89092,-73.74950967,40.70362626
89093,-73.75011198,40.70495601
89094,-73.97216543,40.74310449
89095,-73.97210898,40.74320549
89096,-73.9716852,40.74389492
89097,-73.97156097,40.74384597
89098,-73.97115746,40.74446668
89099,-73.97128163,40.74451998
89100,-73.74707506,40.6982113
89101,-73.86712156,40.73208827
89102,-73.74826955,40.70090261
89103,-73.75070509,40.70633944
89104,-73.90219183,40.65567492
89105,-73.9011856,40.65651455
89106,-73.86753198,40.7323233
89107,-73.90064905,40.65704156
89108,-73.97145055,40.74426295
89109,-73.87022303,40.73351605
89110,-73.87043516,40.73358731
89111,-73.87033523,40.73355413
89112,-73.90164609,40.6755208
89114,-73.77220423,40.73513332
89115,-73.77236373,40.73509424
89116,-73.8720361,40.73404819
89117,-73.77419198,40.73991809
89118,-73.8718254,40.73390947
89119,-73.90167317,40.67562392
89120,-73.87206115,40.73375172
89121,-73.87423699,40.73452473
89122,-73.9017134,40.67576815
89123,-73.96818981,40.74775585
89124,-73.96797655,40.74800492
89125,-73.90258112,40.67553878
89126,-73.91935382,40.66588107
89127,-73.91950003,40.66585296
89128,-73.87273501,40.73423296
89129,-73.87396559,40.73455174
89130,-73.96354891,40.75322158
89131,-73.90066793,40.67548984
89132,-73.90028876,40.6570764
89133,-73.90013592,40.6571125
89134,-73.89994428,40.65713595
89135,-73.97083927,40.57461049
89136,-73.899475,40.65717996
89137,-73.97082993,40.57450337
89138,-73.90029705,40.65725785
89139,-73.8744394,40.73449523
89140,-73.87383619,40.73470922
89141,-73.87421745,40.73483335
89142,-73.8780848,40.56807291
89143,-73.96663828,40.74985932
89144,-73.90067377,40.67555792
89145,-73.96975529,40.74627049
89146,-73.96915713,40.74660501
89147,-73.96864663,40.74744897
89148,-73.95519563,40.6703289
89149,-73.9553446,40.66991692
89150,-73.9683934,40.7477548
89151,-73.95324967,40.67022489
89152,-73.96834614,40.74781439
89153,-73.9532898,40.66979531
89154,-73.95278708,40.73890417
89155,-73.95048182,40.67006768
89156,-73.96836703,40.74765354
89157,-73.90295826,40.67551808
89158,-73.95052135,40.66964454
89159,-73.94771178,40.66991227
89161,-73.9477511,40.66949527
89162,-73.94494173,40.66976451
89163,-73.94498043,40.66934452
89164,-73.94217612,40.66961205
89165,-73.94221572,40.66919507
89166,-73.87517295,40.73530695
89167,-73.9646683,40.75190078
89168,-73.87560282,40.73535044
89169,-73.93944641,40.66904121
89170,-73.96427146,40.7523228
89171,-73.93663764,40.66930835
89172,-73.93667717,40.66888841
89173,-73.96349025,40.75318811
89174,-73.93386777,40.66916034
89175,-73.93390843,40.66873569
89176,-73.93109989,40.66901091
89177,-73.93113955,40.66858927
89178,-73.92832955,40.66886104
89179,-73.96315283,40.75360148
89180,-73.92836988,40.66843482
89181,-73.92557349,40.66871133
89182,-73.92563578,40.66828727
89183,-73.9226553,40.66812712
89184,-73.89997659,40.65737634
89185,-73.87660192,40.73629463
89186,-73.89983731,40.65739342
89187,-73.96276765,40.75407723
89188,-73.89970899,40.67549425
89189,-73.92249305,40.66835098
89190,-73.96178234,40.75511902
89191,-73.89971756,40.67556426
89192,-73.92532741,40.66827051
89193,-74.00077546,40.66122312
89194,-73.88031553,40.73752085
89195,-73.8028241,40.74976298
89196,-73.87976052,40.73722587
89197,-73.90078283,40.65713095
89198,-73.96167576,40.75520644
89199,-73.90049418,40.65694466
89200,-73.90132492,40.65659923
89201,-73.90105918,40.65640369
89202,-73.96122293,40.75568626
89203,-73.89883571,40.65752594
89204,-73.89902446,40.6573127
89205,-73.87980135,40.73702612
89206,-73.89900332,40.65724081
89207,-73.88051819,40.73736701
89208,-73.88051506,40.73756003
89209,-73.94458095,40.72052822
89210,-73.8028738,40.74906773
89211,-73.96041125,40.75635493
89212,-73.96073389,40.75596559
89213,-73.89876408,40.67552905
89214,-73.89886716,40.6573337
89215,-74.16187116,40.58412004
89216,-73.87046277,40.73308207
89217,-73.89884767,40.65726112
89218,-73.89879071,40.67566433
89219,-73.89906926,40.65749443
89220,-73.9971465,40.66456984
89221,-73.89800147,40.65767099
89222,-73.87161662,40.73149499
89223,-73.89792821,40.65738501
89224,-73.89869793,40.67567196
89225,-73.99836101,40.66339494
89226,-73.78171204,40.75468299
89227,-73.89700566,40.6575159
89228,-73.89708147,40.65781245
89229,-73.89867564,40.67558279
89230,-73.8716885,40.73127869
89231,-73.87170355,40.73119016
89232,-73.8715742,40.72951172
89233,-73.93940725,40.66945632
89234,-73.87843198,40.73676466
89235,-73.8026446,40.73880054
89236,-73.8026449,40.73859493
89237,-73.88213494,40.73773984
89238,-73.94691145,40.67839241
89239,-73.78303191,40.75708319
89241,-73.78315504,40.7570434
89242,-73.88300708,40.73763716
89243,-73.80466496,40.73834698
89244,-73.88398604,40.73781999
89245,-73.88327003,40.73789124
89246,-73.88317692,40.7380731
89247,-73.95287451,40.7381924
89248,-73.80507984,40.73310188
89249,-73.88492531,40.73799648
89250,-73.95207252,40.6785014
89251,-73.89610851,40.65774692
89252,-73.89608215,40.65764408
89253,-73.91967067,40.83188267
89254,-73.89552473,40.6579066
89255,-73.89524528,40.65753302
89256,-73.92006002,40.83201469
89257,-73.89431568,40.65772489
89258,-73.80517972,40.73169313
89259,-73.89403772,40.65734938
89260,-73.89297014,40.65735989
89261,-73.95241799,40.73540931
89262,-73.91883836,40.8330236
89263,-73.91923402,40.83315636
89265,-73.79425794,40.77148914
89267,-73.79521551,40.77267491
89268,-73.80489572,40.72138802
89269,-73.79527102,40.77264862
89270,-73.94821165,40.67846056
89271,-73.80453392,40.72151759
89272,-73.81064781,40.59045204
89273,-73.95573128,40.76126124
89275,-73.80442873,40.72149179
89276,-73.80459931,40.72144112
89277,-74.05782256,40.60272454
89278,-74.05771203,40.60277898
89279,-73.87684377,40.73610477
89281,-73.89304218,40.65745688
89282,-73.95267164,40.73485482
89283,-73.89381793,40.65749459
89284,-73.80451318,40.72140497
89285,-74.05759108,40.60239858
89286,-74.05746185,40.60243963
89287,-73.80436803,40.72043299
